BC업종,SEMAS소분류코드,SEMAS소분류명,매핑신뢰도,API관측업종명,전국점포수,시도코드,시도,시군구코드,시군구,점포수
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41194,부천시 소사구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47130,경주시,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,11,서울특별시,11305,강북구,7
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48250,김해시,5
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43112,청주시 서원구,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12270,남구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51210,속초시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48330,양산시,7
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41360,남양주시,10
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26230,부산진구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12800,영암군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41480,파주시,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51750,영월군,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41133,성남시 중원구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,11,서울특별시,11530,구로구,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48310,거제시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41281,고양시 덕양구,7
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26110,중구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47290,경산시,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48880,거창군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26290,남구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,11,서울특별시,11440,마포구,9
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,28,인천광역시,28177,미추홀구,13
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,11,서울특별시,11170,용산구,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47250,상주시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,44,충청남도,44270,당진시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,27,대구광역시,27140,동구,4
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41210,광명시,5
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,28,인천광역시,28237,부평구,4
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,52,전북특별자치도,52710,완주군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41250,동두천시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47930,울진군,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41461,용인시 처인구,9
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41410,군포시,10
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41630,양주시,7
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,11,서울특별시,11320,도봉구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41173,안양시 동안구,7
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,30,대전광역시,30170,서구,7
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,44,충청남도,44250,계룡시,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41591,화성시 만세구,5
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47850,칠곡군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26170,동구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48870,함양군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41390,시흥시,8
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,52,전북특별자치도,52770,순창군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,36,세종특별자치시,36110,세종특별자치시,7
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12790,해남군,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,11,서울특별시,11470,양천구,9
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26530,사상구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12740,고흥군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,28,인천광역시,28125,제물포구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,44,충청남도,44133,천안시 서북구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51830,양양군,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48123,창원시 성산구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41597,화성시 동탄구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12210,동구,4
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,28,인천광역시,28290,검단구,5
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,44,충청남도,44800,홍성군,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,27,대구광역시,27260,수성구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,50,제주특별자치도,50130,서귀포시,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41670,여주시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51760,평창군,4
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41196,부천시 오정구,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12710,담양군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,28,인천광역시,28155,영종구,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41820,가평군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41550,안성시,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12240,서구,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26380,사하구,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,11,서울특별시,11200,성동구,7
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41610,광주시,8
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26320,북구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,30,대전광역시,30200,유성구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48129,창원시 진해구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,50,제주특별자치도,50110,제주시,5
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43111,청주시 상당구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41111,수원시 장안구,5
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,31,울산광역시,31200,북구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51170,동해시,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41450,하남시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,44,충청남도,44760,부여군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12720,곡성군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41131,성남시 수정구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43113,청주시 흥덕구,11
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48890,합천군,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,27,대구광역시,27170,서구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43130,충주시,5
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,27,대구광역시,27230,북구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,52,전북특별자치도,52113,전주시 덕진구,5
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26350,해운대구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41310,구리시,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48121,창원시 의창구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,27,대구광역시,27110,중구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51720,홍천군,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47150,김천시,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41465,용인시 수지구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47230,영천시,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12190,광양시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,27,대구광역시,27200,남구,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41370,오산시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41285,고양시 일산동구,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,11,서울특별시,11290,성북구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47111,포항시 남구,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47770,영덕군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51730,횡성군,4
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41830,양평군,6
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,31,울산광역시,31110,중구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,52,전북특별자치도,52180,정읍시,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43114,청주시 청원구,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43800,단양군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41430,의왕시,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,44,충청남도,44210,서산시,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12860,진도군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41595,화성시 병점구,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,30,대전광역시,30110,동구,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48840,남해군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43745,증평군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51770,정선군,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,48,경상남도,48220,통영시,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,44,충청남도,44770,서천군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,52,전북특별자치도,52800,부안군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12130,여수시,4
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47280,문경시,3
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,47,경상북도,47820,청도군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43770,음성군,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,26,부산광역시,26140,서구,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,51,강원특별자치도,51810,인제군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,43,충청북도,43720,보은군,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12810,무안군,2
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,12,전남광주통합특별시,12170,나주시,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,41,경기도,41800,연천군,1
일반한식,I20104,전/부침개,MEDIUM,전/부침개,914,27,대구광역시,27710,달성군,1
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,28,인천광역시,28125,제물포구,49
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11140,중구,148
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11500,강서구,154
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41290,과천시,22
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,36,세종특별자치시,36110,세종특별자치시,144
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,30,대전광역시,30140,중구,158
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11545,금천구,80
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,44,충청남도,44131,천안시 동남구,148
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11410,서대문구,79
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11170,용산구,63
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11650,서초구,126
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,28,인천광역시,28177,미추홀구,116
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,51,강원특별자치도,51110,춘천시,202
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11110,종로구,158
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,27,대구광역시,27260,수성구,154
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41820,가평군,78
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11560,영등포구,184
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,31,울산광역시,31710,울주군,140
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,28,인천광역시,28720,옹진군,21
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,48,경상남도,48820,고성군,21
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11440,마포구,134
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41210,광명시,70
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,47,경상북도,47113,포항시 북구,149
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41196,부천시 오정구,38
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,43,충청북도,43113,청주시 흥덕구,115
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,51,강원특별자치도,51720,홍천군,80
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,12,전남광주통합특별시,12270,남구,32
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11470,양천구,100
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,11,서울특별시,11530,구로구,124
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41131,성남시 수정구,80
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,28,인천광역시,28245,계양구,80
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,26,부산광역시,26410,금정구,107
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41171,안양시 만안구,69
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41410,군포시,75
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,47,경상북도,47170,안동시,67
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41111,수원시 장안구,77
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41173,안양시 동안구,87
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,27,대구광역시,27290,달서구,220
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,27,대구광역시,27230,북구,169
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,44,충청남도,44210,서산시,102
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41370,오산시,62
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,31,울산광역시,31170,동구,56
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41390,시흥시,139
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41360,남양주시,203
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,41,경기도,41595,화성시 병점구,46
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,47,경상북도,47250,상주시,49
일반한식,I20105,국수/칼국수,MEDIUM,국수/칼국수,20442,52,전북특별자치도,52130,군산시,114
